filename,status,actual_url,source_page,request_url,activity,chapter,slot,role,shot_wanted,notes,width,height,bytes
hatta-02.jpg,downloaded,https://cdn.prod.website-files.com/64ffd6c42ea5a246c5d6cc3e/683007b3b853535f594f45be_image12.avif,https://www.visithatta.com/en/offer/hatta-wadi-hub,https://www.visithatta.com/en/things-to-do/hatta-wadi-hub,Hatta,Whole days elsewhere,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact official trail-riding action view at Hatta Wadi Hub.,1024,768,175294
hatta-03.jpg,downloaded,https://cdn.prod.website-files.com/64ffd6c42ea5a246c5d6cc3e/68306d43025c763b62aa6f7f_image5.avif,https://www.visithatta.com/en/offer/hatta-wadi-hub,https://www.tripadvisor.com/Search?q=Hatta%20Hatta,Hatta,Whole days elsewhere,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact official candid group hike at sunset.,1200,800,158561
hatta-04.jpg,downloaded,https://cdn.prod.website-files.com/64ffd6c42ea5a246c5d6cc3e/683d96cc8799f0d832bc9f3c_image3.avif,https://www.visithatta.com/en/offer/hatta-wadi-hub,https://www.instagram.com/explore/tags/hatta,Hatta,Whole days elsewhere,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Exact official kayaking view; used in place of an inaccessible tagged social post.,800,533,88961
hatta-05.jpg,downloaded,https://cdn.prod.website-files.com/64ffd6c42ea5a246c5d6cc3e/68300dd6a88b808517f8009d_image17.avif,https://www.visithatta.com/en/offer/hatta-wadi-hub,https://www.google.com/search?tbm=isch&q=Hatta%20Hatta%20photos,Hatta,Whole days elsewhere,5,carousel · any,whatever else is genuinely good,"Exact official mountain-stay view, adding a quiet counterpoint to the action images.",1450,966,250445
jebeljais-01.jpg,downloaded,https://visitjebeljais.com/hubfs/Jebel_Jais_2025/Images/_DSC0025%20%28Large%29%20%282%29.jpg,https://visitjebeljais.com/,https://visitjebeljais.com/,Jebel Jais,Whole days elsewhere,1,hero · official,the signature wide shot,Exact official sunset panorama from Jebel Jais.,1620,1080,177205
jebeljais-02.jpg,downloaded,https://visitjebeljais.com/hs-fs/hubfs/_DSC0864.jpg?width=2000&name=_DSC0864.jpg,https://visitjebeljais.com/,https://visitjebeljais.com/,Jebel Jais,Whole days elsewhere,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact official cycling scene with the Hajar Mountains behind it.,2000,1333,535260
jebeljais-03.jpg,downloaded,https://visitjebeljais.com/hubfs/Jebel_Jais_2025/Images/Highlander%202021%20%28Large%29-1.jpg,https://visitjebeljais.com/,https://www.tripadvisor.com/Search?q=Jebel%20Jais%20Ras%20Al%20Khaimah,Jebel Jais,Whole days elsewhere,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact official candid group hike on the mountain.,1500,1000,254688
jebeljais-04.jpg,downloaded,https://visitjebeljais.com/hubfs/Jebel_Jais_2025/Images/About/DSC07143-3%20%28Large%29.jpg,https://visitjebeljais.com/,https://www.instagram.com/explore/tags/jebeljais,Jebel Jais,Whole days elsewhere,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Exact official trail-running view; used in place of an inaccessible tagged social post.,1620,1080,153113
jebeljais-05.jpg,downloaded,https://visitjebeljais.com/hubfs/_DSC0836%20%281%29.jpg,https://visitjebeljais.com/,https://www.google.com/search?tbm=isch&q=Jebel%20Jais%20Ras%20Al%20Khaimah%20photos,Jebel Jais,Whole days elsewhere,5,carousel · any,whatever else is genuinely good,"Exact official summit-rest scene, compositionally distinct from the activity shots.",1800,794,144592
abudhabiday-01.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/tlp/explore/artworks/light-vortex-2-169f.jpg?h=1080&w=1920,https://www.teamlababudhabi.com/en/explore/artworks,https://www.teamlababudhabi.com/en/plan-your-visit,A day in Abu Dhabi,Whole days elsewhere,1,hero · official,the signature wide shot,Exact official landscape view of Light Vortex at teamLab Phenomena Abu Dhabi.,1920,1080,371029
abudhabiday-02.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/tlp/explore/artworks/main_morphing-continuum_abudhabi___34.jpg,https://www.teamlababudhabi.com/en/explore/artworks,https://www.teamlababudhabi.com/en/plan-your-visit,A day in Abu Dhabi,Whole days elsewhere,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact official Morphing Continuum installation at teamLab Phenomena Abu Dhabi.,690,920,150300
abudhabiday-03.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/tlp/people/tlp-13-169f.jpg?h=1080&w=1920,https://www.teamlababudhabi.com/en/plan-your-visit,https://www.tripadvisor.com/Search?q=A%20day%20in%20Abu%20Dhabi%20Yas%20%26%20Saadiyat%2C%20Abu%20Dhabi,A day in Abu Dhabi,Whole days elsewhere,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact official exterior of teamLab Phenomena in Saadiyat Cultural District.,1920,1080,138294
abudhabiday-04.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/clymb/new-clymb2023/home-page/beginner-flying/1500x964-cardimage.jpg,https://www.clymbabudhabi.com/en/explore,https://www.instagram.com/explore/tags/adayinabudhabi,A day in Abu Dhabi,Whole days elsewhere,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Exact official first-time flyer with an instructor inside the branded CLYMB wind tunnel.,1500,964,123218
yasraid-01.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/yasisland/aaamain/multipark2024/tabsmulti1fwd.jpg?w=2000,https://www.yasisland.com/en,https://www.google.com/search?tbm=isch&q=Two%20days%20on%20Yas%20Island%20Dubai,Two days on Yas Island,Whole days elsewhere,1,hero · official,the signature wide shot,Exact official Ferrari World action panorama from Yas Island's multi-park guide.,1448,568,213936
yasraid-02.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/yasisland/aaamain/multipark2024/tabsmulti1ywwd3.jpg?w=2000,https://www.yasisland.com/en,https://www.google.com/search?tbm=isch&q=Two%20days%20on%20Yas%20Island%20Dubai,Two days on Yas Island,Whole days elsewhere,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact official Yas Waterworld action panorama from Yas Island's multi-park guide.,1448,568,201034
yasraid-03.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/yasisland/hotels/hilton-yas-island/hiltonnewjuly/slider-desktop.jpg?w=1024,https://www.yasisland.com/en,https://www.tripadvisor.com/Search?q=Two%20days%20on%20Yas%20Island%20Yas%20Island%2C%20Abu%20Dhabi,Two days on Yas Island,Whole days elsewhere,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact official on-island hotel context for the overnight part of the itinerary.,1024,433,154570
yasraid-04.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/yasisland/aaamain/yi-home-of-f1.jpg,https://www.yasisland.com/en,https://www.instagram.com/explore/tags/twodaysonyasisland,Two days on Yas Island,Whole days elsewhere,4,carousel · candid,"something from the venue's own Instagram, or a tagged post","Exact official Yas Marina Circuit view, adding a distinct island-scale context.",900,600,141708
fujairah-01.jpg,downloaded,https://fujairah.ae/HomeSlider/boat.jpg,https://www.fujairah.ae/en/Pages/default.aspx,https://www.google.com/search?tbm=isch&q=The%20east%20coast%20Dubai,The east coast,Whole days elsewhere,1,hero · official,the signature wide shot,Exact official Fujairah east-coast beach hero with kayaks and mountains.,1200,800,130598
fujairah-02.jpg,downloaded,https://fujairah.ae/HomeSlider/fort.jpg,https://www.fujairah.ae/en/Pages/default.aspx,https://www.google.com/search?tbm=isch&q=The%20east%20coast%20Dubai,The east coast,Whole days elsewhere,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact official Fujairah Fort view.,1200,800,180096
fujairah-03.jpg,downloaded,https://fujairah.ae/HomeSlider/mosque.jpg,https://www.fujairah.ae/en/Pages/default.aspx,https://www.tripadvisor.com/Search?q=The%20east%20coast%20Fujairah,The east coast,Whole days elsewhere,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact official nighttime view of Sheikh Zayed Mosque in Fujairah.,1200,800,196765
fujairah-04.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Fujairah_Coast.jpg/3840px-Fujairah_Coast.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Fujairah_Coast.jpg,https://www.instagram.com/explore/tags/theeastcoast,The east coast,Whole days elsewhere,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Exact east-coast sea view; Commons creator and reuse terms are on the source page.,2000,1333,494996
alain-01.jpg,downloaded,https://visitabudhabi.ae/-/media/project/vad/things-to-do/nature-and-wildlife-mfd/natural-wonders/al-ain-oasis/new-rebrand-image/header/al-ain-oasis.jpg?rev=7b1328f409b24a54bc6188490dc6c3a4,https://visitabudhabi.ae/en/things-to-do/nature-and-wildlife/natural-wonders/al-ain-oasis,https://www.google.com/search?tbm=isch&q=Al%20Ain%20oasis%20Dubai,Al Ain oasis,Whole days elsewhere,1,hero · official,the signature wide shot,Exact official Al Ain Oasis hero with visitors beneath the palms.,2000,1334,952515
alain-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Falaj_irrigation_system_at_Al_Ain_Oasis.jpg/1920px-Falaj_irrigation_system_at_Al_Ain_Oasis.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Falaj_irrigation_system_at_Al_Ain_Oasis.jpg,https://www.google.com/search?tbm=isch&q=Al%20Ain%20oasis%20Dubai,Al Ain oasis,Whole days elsewhere,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact close view of the oasis's working falaj irrigation channel; deliberately framed landscape around the channel so it survives the site's wide crop.,1920,1080,869576
alain-03.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Al-Ain_Oasis_%285%29.jpg/3840px-Al-Ain_Oasis_%285%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Al-Ain_Oasis_(5).jpg,https://www.tripadvisor.com/Search?q=Al%20Ain%20oasis%20Al%20Ain,Al Ain oasis,Whole days elsewhere,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact walker's-eye view along a shaded oasis path; Commons attribution is on the source page.,2000,1500,1008949
