filename,status,actual_url,source_page,request_url,activity,chapter,slot,role,shot_wanted,notes,width,height,bytes
imgworlds-02.jpg,downloaded,https://cms.imgworlds.com/assets/22227f8e-5a4c-4e57-9d9e-7ad2d267173b.jpg,https://www.imgworlds.com/zones/the-haunted-town,https://www.imgworlds.com/events,IMG Worlds · Haunted Town,Rides and slides,2,carousel · official,"a second angle — interior, or the thing itself close up",Official IMG Worlds CMS photograph; exact Haunted Hotel Store interior.,2000,1333,469213
imgworlds-03.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/IMG_Worlds_of_Adventure.jpg/1920px-IMG_Worlds_of_Adventure.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:IMG_Worlds_of_Adventure.jpg,https://www.tripadvisor.com/Search?q=IMG%20Worlds%20%C2%B7%20Haunted%20Town%20City%20of%20Arabia,IMG Worlds · Haunted Town,Rides and slides,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Wikimedia Commons visitor photograph by Jeremy Thompson; dark IMG Worlds interior context substituted because the 2026 event has not occurred.,1920,1280,344143
imgworlds-04.jpg,downloaded,https://www.imgworlds.com/_next/static/media/bg.0d8dc893.jpg,https://www.imgworlds.com/zones/the-haunted-town,https://www.instagram.com/explore/tags/imgworldshauntedtown,IMG Worlds · Haunted Town,Rides and slides,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official Haunted Town zone background showing the Haunted Hotel exterior; stylized prior-season context substituted for expiring social imagery.,2000,1476,213693
wildwadi-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Wild_Wadi_Water_Park_Dubai_%2842447604472%29.jpg/1920px-Wild_Wadi_Water_Park_Dubai_%2842447604472%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Wild_Wadi_Water_Park_Dubai_(42447604472).jpg,https://www.wildwadi.com/en,Wild Wadi,Rides and slides,1,hero · official,the signature wide shot,Wikimedia Commons visitor photograph by Jeremy Thompson; strongest crop-friendly overview of the full slide complex.,1920,1280,698176
wildwadi-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Wild_Wadi_Water_Park_Dubai_%2842448081332%29.jpg/1920px-Wild_Wadi_Water_Park_Dubai_%2842448081332%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Wild_Wadi_Water_Park_Dubai_(42448081332).jpg,https://www.wildwadi.com/en,Wild Wadi,Rides and slides,2,carousel · official,"a second angle — interior, or the thing itself close up",Wikimedia Commons visitor photograph by Jeremy Thompson; tight FlowRider action substitutes for the inaccessible official gallery.,1920,1280,550831
wildwadi-03.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Wild_Wadi_Water_Park_Dubai_%2842447702462%29.jpg/1920px-Wild_Wadi_Water_Park_Dubai_%2842447702462%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Wild_Wadi_Water_Park_Dubai_(42447702462).jpg,https://www.tripadvisor.com/Search?q=Wild%20Wadi%20Jumeirah,Wild Wadi,Rides and slides,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Wikimedia Commons visitor photograph by Jeremy Thompson; honest wave-pool scene with guests throughout the frame.,1920,1280,764608
wildwadi-04.jpg,added,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Wild_Wadi_Water_Park_Dubai_%2841596434885%29.jpg/1920px-Wild_Wadi_Water_Park_Dubai_%2841596434885%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Wild_Wadi_Water_Park_Dubai_(41596434885).jpg,,Wild Wadi,Rides and slides,4,carousel · candid,a differentiated additional visitor scene,Wikimedia Commons visitor photograph by Jeremy Thompson; colorful lazy-river scene adds a calmer counterpoint to the slides.,1920,1280,884503
aquafun-01.jpg,downloaded,https://cdn.prod.website-files.com/6941455e72998bd71dc6f3f6/69483a417df6e13b19b9340a_Media%20container.webp,https://www.aquafun.ae/,https://www.aquafun.ae/,AquaFun,Rides and slides,1,hero · official,the signature wide shot,Official AquaFun photograph; obstacle-course overview framed by the JBR skyline.,1220,800,229423
aquafun-02.jpg,downloaded,https://cdn.prod.website-files.com/6941455e72998bd71dc6f3f6/694b458d117731e0cba7adc9_gallery3.webp,https://www.aquafun.ae/,https://www.aquafun.ae/,AquaFun,Rides and slides,2,carousel · official,"a second angle — interior, or the thing itself close up",Official AquaFun photograph; close joyful group portrait in lifejackets with the attraction behind them.,1220,800,223267
aquafun-03.jpg,downloaded,https://cdn.prod.website-files.com/6941455e72998bd71dc6f3f6/694851bc25f107360ba43890_7faff90daa61131354ec65a9d4e31f01_Img.webp,https://www.aquafun.ae/,https://www.tripadvisor.com/Search?q=AquaFun%20JBR,AquaFun,Rides and slides,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official AquaFun gallery photograph; sunset boat scene with a small group substitutes for inaccessible review imagery.,1320,1320,221484
ferrariworld-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Ferrariworld_by_Flo_Ness.jpg/1920px-Ferrariworld_by_Flo_Ness.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Ferrariworld_by_Flo_Ness.jpg,https://www.ferrariworldabudhabi.com/en/Tickets/single-day-ticket,Ferrari World,Rides and slides,1,hero · official,the signature wide shot,Wikimedia Commons aerial visitor photograph by Flo Ness; crop-friendly overview centered on the iconic red roof.,1920,1440,744332
ferrariworld-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Formula_Rossa_roller_coaster.JPG/1920px-Formula_Rossa_roller_coaster.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Formula_Rossa_roller_coaster.JPG,https://www.ferrariworldabudhabi.com/en/Tickets/single-day-ticket,Ferrari World,Rides and slides,2,carousel · official,"a second angle — interior, or the thing itself close up",Wikimedia Commons visitor photograph; close Formula Rossa train in motion with riders clearly visible.,1920,1440,1000877
ferrariworld-03.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Formula_rossa-ferrari_world-abu_dhabi-2011.JPG/1920px-Formula_rossa-ferrari_world-abu_dhabi-2011.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Formula_rossa-ferrari_world-abu_dhabi-2011.JPG,https://www.tripadvisor.com/Search?q=Ferrari%20World%20Yas%20Island%2C%20Abu%20Dhabi,Ferrari World,Rides and slides,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Wikimedia Commons visitor photograph by Alberto-g-rovi; honest Formula Rossa loading-platform scene.,1920,1279,351050
ferrariworld-04.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flying_Aces_2.jpg/1920px-Flying_Aces_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Flying_Aces_2.jpg,https://www.instagram.com/explore/tags/ferrariworld,Ferrari World,Rides and slides,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Wikimedia Commons visitor photograph by Jeremy Thompson; Flying Aces train high on its inversion substitutes for inaccessible social imagery.,1920,1280,492062
motiongate-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Entrance_of_motiongate_Dubai_.jpg/1920px-Entrance_of_motiongate_Dubai_.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Entrance_of_motiongate_Dubai_.jpg,https://www.dubaiparksandresorts.com/en/motiongatetm-dubai,Motiongate,Rides and slides,1,hero · official,the signature wide shot,Wikimedia Commons visitor photograph; strong blue-hour entrance view with guests and the illuminated studio-gate landmark.,1920,1200,415427
motiongate-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Motiongate_Dubai_-_41765343441.jpg/1920px-Motiongate_Dubai_-_41765343441.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Motiongate_Dubai_-_41765343441.jpg,https://www.dubaiparksandresorts.com/en/motiongatetm-dubai,Motiongate,Rides and slides,2,carousel · official,"a second angle — interior, or the thing itself close up",Wikimedia Commons visitor photograph by Jeremy Thompson; richly lit Madagascar Mad Pursuit facade substitutes for the temporarily unavailable official gallery.,1920,1280,377128
motiongate-03.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Motiongate_Dubai_-_27896613508.jpg/1920px-Motiongate_Dubai_-_27896613508.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Motiongate_Dubai_-_27896613508.jpg,https://www.tripadvisor.com/Search?q=Motiongate%20Dubai%20Parks%20%26%20Resorts,Motiongate,Rides and slides,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Wikimedia Commons visitor photograph by Jeremy Thompson; close Smurfs coaster train with expressive guests.,1920,1280,372215
stormcoaster-01.jpg,downloaded,https://www.intamin.com/wp-content/uploads/2022/03/DubaiHills-Indoor-Coaster-03.jpeg,https://www.intamin.com/project/the-storm-coaster/,https://www.emaar.com/en/the-storm-coaster,The Storm Coaster,Rides and slides,1,hero · official,the signature wide shot,Official manufacturer project photograph credited to Emaar Entertainment and Recreative; tall landscape view of the blue track inside the architectural shell.,2000,1500,630125
stormcoaster-02.jpg,downloaded,https://www.intamin.com/wp-content/uploads/2022/03/FJ13290-copy-scaled.jpg,https://www.intamin.com/project/the-storm-coaster/,https://www.emaar.com/en/the-storm-coaster,The Storm Coaster,Rides and slides,2,carousel · official,"a second angle — interior, or the thing itself close up",Official manufacturer project photograph credited to Emaar Entertainment and Recreative; close ride train with guests mid-experience.,2000,1334,456806
stormcoaster-03.jpg,downloaded,https://www.intamin.com/wp-content/uploads/2022/03/FJ12856-copy-scaled.jpg,https://www.intamin.com/project/the-storm-coaster/,https://www.tripadvisor.com/Search?q=The%20Storm%20Coaster%20Dubai%20Hills%20Mall,The Storm Coaster,Rides and slides,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official manufacturer project photograph credited to Emaar Entertainment and Recreative; candid group portrait beneath the attraction sign.,2000,1334,338103
skidubai-01.jpg,downloaded,https://maf-skidubai.sitefinity.cloud/images/default-source/activities/sd-slope-membership---1072x800.jpg?sfvrsn=4f84fdb3_1,https://www.skidxb.com/en-ae/ski-dubai/3-month-slope-membership,https://www.skidxb.com/,Ski Dubai,Rides and slides,1,hero · official,the signature wide shot,Official Ski Dubai photograph; exact venue action with a skier carving across the indoor slope; centered card crops retain the skier's face and torso.,1072,800,673734
skidubai-02.jpg,downloaded,https://maf-skidubai.sitefinity.cloud/images/default-source/activities/sd-getready_snowguide-expsnowpark-chairlift848x720-100.jpg?sfvrsn=93b86f30_3,https://www.skidxb.com/en-ae/ski-dubai/plan-your-visit/your-guide,https://www.skidxb.com/,Ski Dubai,Rides and slides,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Ski Dubai guide photograph; four guests on the chairlift establish the indoor snow venue and remain legible in both wide and mobile centered crops.,849,721,649622
skidubai-03.jpg,downloaded,https://maf-skidubai.sitefinity.cloud/images/default-source/activities/sd-getready_snowguide-expsnowpark-penguin-encounter-1296x720-100.jpg?sfvrsn=2a9d8c64_3,https://www.skidxb.com/en-ae/ski-dubai/plan-your-visit/your-guide,https://www.tripadvisor.com/Search?q=Ski%20Dubai%20Mall%20of%20the%20Emirates,Ski Dubai,Rides and slides,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official Ski Dubai guide photograph; a couple kneels with a king penguin in the encounter habitat for a striking human-scale experience distinct from skiing and the chairlift.,1296,721,865571
seaworldad-01.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/swad/home/hero/hero-main1.png?h=1080&w=1920,https://www.seaworldabudhabi.com/,https://seaworldabudhabi.com/,SeaWorld Abu Dhabi,Rides and slides,1,hero · official,the signature wide shot,Official SeaWorld Abu Dhabi CDN hero; dramatic aquarium tunnel with guests for scale and a strong 16:9 crop.,1920,1080,201692
seaworldad-02.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/swad/stories/meet-the-newest-star/featured-story-thumbnail-en.jpg,https://www.seaworldabudhabi.com/,https://seaworldabudhabi.com/,SeaWorld Abu Dhabi,Rides and slides,2,carousel · official,"a second angle — interior, or the thing itself close up",Official SeaWorld Abu Dhabi photograph; intimate walrus-and-calf habitat scene.,1920,1080,218258
seaworldad-03.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/swad/20230724/dolphinecounter1-medium.jpg,https://www.seaworldabudhabi.com/,https://www.tripadvisor.com/Search?q=SeaWorld%20Abu%20Dhabi%20Yas%20Island%2C%20Abu%20Dhabi,SeaWorld Abu Dhabi,Rides and slides,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official SeaWorld Abu Dhabi photograph; family dolphin encounter with clear human emotion and habitat context.,800,450,74095
seaworldad-04.jpg,added,https://static.myconnect.ae/-/media/yasconnect/project/swad/explore/expeditions/penguin-encounter/penguin.png,https://www.seaworldabudhabi.com/,,SeaWorld Abu Dhabi,Rides and slides,4,carousel · official,a differentiated additional animal encounter,Official SeaWorld Abu Dhabi photograph; family and keepers meeting penguins in the polar habitat.,800,450,66035
seaworldad-05.jpg,added,https://static.myconnect.ae/-/media/yasconnect/project/swad/home/sw-homepage-medium.jpg,https://www.seaworldabudhabi.com/,,SeaWorld Abu Dhabi,Rides and slides,5,carousel · official,a differentiated additional immersive scene,Official SeaWorld Abu Dhabi photograph; child engaging with a dramatic octopus habitat display.,800,450,87845
olddubai-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Dubai_Gold_Souk_%288668422526%29.jpg/1920px-Dubai_Gold_Souk_%288668422526%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Dubai_Gold_Souk_(8668422526).jpg,https://www.visitdubai.com/en/places-to-visit/dubai-gold-souk,"Old Dubai, souk to abra",Wandering and buying things,1,hero · official,the signature wide shot,Wikimedia Commons visitor photograph by Rob Young; bright crop-friendly view down the Gold Souk arcade.,1920,1440,815797
olddubai-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Gold_Souk%2C_Dubai4.jpg/1920px-Gold_Souk%2C_Dubai4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Gold_Souk,_Dubai4.jpg",https://www.visitdubai.com/en/places-to-visit/dubai-gold-souk,"Old Dubai, souk to abra",Wandering and buying things,2,carousel · official,"a second angle — interior, or the thing itself close up",Wikimedia Commons visitor photograph by dconvertini; dense close-up of gold necklaces and bangles.,1920,1280,1210227
olddubai-03.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Abra_%40_From_Deira_to_Bur_Dubai_%40_Dubai_Creek_%2815886341865%29.jpg/1920px-Abra_%40_From_Deira_to_Bur_Dubai_%40_Dubai_Creek_%2815886341865%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Abra_@_From_Deira_to_Bur_Dubai_@_Dubai_Creek_(15886341865).jpg,https://www.tripadvisor.com/Search?q=Old%20Dubai%2C%20souk%20to%20abra%20Deira%20%26%20Bur%20Dubai,"Old Dubai, souk to abra",Wandering and buying things,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Wikimedia Commons visitor photograph by Guilhem Vellut; honest abra crossing packed with passengers.,1920,1440,680320
olddubai-04.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Gold_Souk%2C_Dubai13.jpg/1920px-Gold_Souk%2C_Dubai13.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Gold_Souk,_Dubai13.jpg",https://www.instagram.com/explore/tags/olddubaisouktoabra,"Old Dubai, souk to abra",Wandering and buying things,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Wikimedia Commons visitor photograph by dconvertini; colorful craft-and-textile storefront adds a different souk texture.,1920,1280,1180610
olddubai-05.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Abras_in_Dubai_Creek%21.jpg/1920px-Abras_in_Dubai_Creek%21.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Abras_in_Dubai_Creek!.jpg,https://www.google.com/search?tbm=isch&q=Old%20Dubai%2C%20souk%20to%20abra%20Deira%20%26%20Bur%20Dubai%20photos,"Old Dubai, souk to abra",Wandering and buying things,5,carousel · any,whatever else is genuinely good,Wikimedia Commons visitor photograph by Phil6007; warm sunset lineup of traditional abras on Dubai Creek.,1920,1281,461643
alserkal-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Dubai_Alserkal_Avenue_2024-11-17.jpg/1920px-Dubai_Alserkal_Avenue_2024-11-17.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Dubai_Alserkal_Avenue_2024-11-17.jpg,https://alserkal.online/,Alserkal Avenue,Wandering and buying things,1,hero · official,the signature wide shot,Wikimedia Commons visitor photograph by Fuzheado; recent crop-friendly view down the avenue with people and its industrial architecture.,1920,1440,747472
alserkal-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Alserkal_Avenue_Christina_Pravi.jpg/1920px-Alserkal_Avenue_Christina_Pravi.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Alserkal_Avenue_Christina_Pravi.jpg,https://alserkal.online/,Alserkal Avenue,Wandering and buying things,2,carousel · official,"a second angle — interior, or the thing itself close up",Wikimedia Commons visitor photograph by Christina Pravi; intimate string-lit hospitality interior within the district.,1600,2000,878045
alserkal-03.jpg,not_found,,,https://www.tripadvisor.com/Search?q=Alserkal%20Avenue%20Al%20Quoz,Alserkal Avenue,Wandering and buying things,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",The current official page exposes video rather than a still gallery; the small attributable Commons set yielded two strong distinct photographs and no third of comparable quality.,,,
alserkal-04.jpg,not_found,,,https://www.instagram.com/alserkalavenue/,Alserkal Avenue,Wandering and buying things,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Instagram assets were not durably downloadable with exact provenance; remaining official CMS images were 400px venue tiles.,,,
globalvillage-01.jpg,downloaded,https://gvprodbsgwebmobile.blob.core.windows.net/gvprodbstgconwebmobile/travel/files/2022-03/GV_S26_Dragon_Lake_000006.jpg,https://travel.globalvillage.ae/en/media-gallery,https://www.globalvillage.ae/,Global Village,Wandering and buying things,1,hero · official,the signature wide shot,Official Global Village travel-trade photograph; vivid wide night panorama across Dragon Lake and the illuminated park.,1981,1321,575220
globalvillage-02.jpg,downloaded,https://gvprodbsgwebmobile.blob.core.windows.net/gvprodbstgconwebmobile/travel/files/2022-03/GV_S26_Cultural_Gate_000003.jpg,https://travel.globalvillage.ae/en/media-gallery,https://www.globalvillage.ae/,Global Village,Wandering and buying things,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Global Village travel-trade photograph; richly colored cultural-gate architecture at night.,1981,1321,444112
globalvillage-03.jpg,downloaded,https://gvprodbsgwebmobile.blob.core.windows.net/gvprodbstgconwebmobile/travel/files/2022-03/GV_S26_Celebration_Walk_000014.jpg,https://travel.globalvillage.ae/en/media-gallery,https://www.tripadvisor.com/Search?q=Global%20Village%20Sheikh%20Mohammed%20Bin%20Zayed%20Rd,Global Village,Wandering and buying things,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official Global Village travel-trade photograph; guests walking beneath a dense canopy of festival lights.,1498,998,420736
globalvillage-04.jpg,downloaded,https://gvprodbsgwebmobile.blob.core.windows.net/gvprodbstgconwebmobile/travel/files/2022-03/GV_S26_Baloon_Sellers_000005.jpg,https://travel.globalvillage.ae/en/media-gallery,https://www.instagram.com/explore/tags/globalvillage,Global Village,Wandering and buying things,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official Global Village travel-trade photograph; colorful balloon sellers and open-air park atmosphere substitute for ephemeral social media.,1265,711,312900
artemarket-01.jpg,downloaded,https://arte.ae/wp-content/uploads/2025/01/ARTE-Market-Crowd.jpg,https://arte.ae/market-dates/,https://arte.ae/market-dates/,"ARTE, The Makers' Market",Wandering and buying things,1,hero · official,the signature wide shot,Official ARTE market photograph; lively aisle of shoppers and independent stalls in a clean 4:3 composition.,960,720,93409
artemarket-02.jpg,downloaded,https://arte.ae/wp-content/uploads/2022/09/ArteMarket-buy-handmade.jpg,https://arte.ae/market-dates/,https://arte.ae/market-dates/,"ARTE, The Makers' Market",Wandering and buying things,2,carousel · official,"a second angle — interior, or the thing itself close up",Official ARTE market photograph; venue signage and handmade-market welcome display.,800,413,92660
artemarket-03.jpg,not_found,,,https://www.tripadvisor.com/Search?q=ARTE%2C%20The%20Makers'%20Market%20Mercato%20%2F%20Times%20Square,"ARTE, The Makers' Market",Wandering and buying things,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",The official WordPress media library contained two distinct reusable market photographs; the remainder were duplicate crops,,,
greenplanet-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Green_Planet_Tree_%26_Waterfall.jpg/1920px-Green_Planet_Tree_%26_Waterfall.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Green_Planet_Tree_%26_Waterfall.jpg,https://thegreenplanetdubai.com/,The Green Planet,Wandering and buying things,1,hero · official,the signature wide shot,Wikimedia Commons visitor photograph by WikiSilky; lush landscape view of the biodome's central tree and waterfall.,1920,1440,1240675
