filename,status,actual_url,source_page,request_url,activity,chapter,slot,role,shot_wanted,notes,width,height,bytes
sonnyfodera-02.jpg,downloaded,https://dv7zfk0hwmxgu.cloudfront.net/sites/default/files/styles/auto_1500_width/public/promoter-images/142651/slideshow-1784756331_0.jpg,https://www.ibiza-spotlight.com/night/promoters/sonny-fodera,https://www.ticketmaster.ae/venue/pacha-icons-five-luxe-jbr-dubai-tickets/lux/805,Sonny Fodera,Nights that go loud,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact artist performing at Pacha Ibiza; clean close performance angle used because the Dubai date has not yet occurred.,1500,1000,204604
sonnyfodera-03.jpg,downloaded,https://dv7zfk0hwmxgu.cloudfront.net/sites/default/files/styles/auto_1500_width/public/promoter-images/142651/slideshow-1752077820_0.jpg,https://www.ibiza-spotlight.com/night/promoters/sonny-fodera,https://www.tripadvisor.com/Search?q=Sonny%20Fodera%20Playa%20Pacha%2C%20JBR,Sonny Fodera,Nights that go loud,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact artist behind the decks with the Pacha Ibiza crowd; location caveat recorded because the future Dubai event has no candid imagery.,1500,1000,220611
adamport-01.jpg,downloaded,https://cdn.prod.website-files.com/690c7c86252ecd9e547f45de/69385ce60c7e64e4a323a226_WhatsApp%20Image%202025-12-09%20at%2018.59.05.avif,https://www.pachaicons.com/dubai/events/311026-adam-port-pacha-icons,https://www.ticketmaster.ae/venue/pacha-icons-five-luxe-jbr-dubai-tickets/lux/805,Adam Port,Nights that go loud,1,hero · official,the signature wide shot,"Official current event page gallery; overhead Playa Pacha crowd and stage. The Dubai date is October 31, 2026, so this is prior Pacha ICONS venue context rather than an impossible exact-event photograph.",1600,882,270150
adamport-02.jpg,downloaded,https://cdn.prod.website-files.com/690c7c86252ecd9e547f45de/693bd1b619846ff46ddd3e42_WhatsApp%20Image%202025-12-12%20at%2012.01.37.avif,https://www.pachaicons.com/dubai/events/311026-adam-port-pacha-icons,https://www.ticketmaster.ae/venue/pacha-icons-five-luxe-jbr-dubai-tickets/lux/805,Adam Port,Nights that go loud,2,carousel · official,"a second angle — interior, or the thing itself close up","Official current event page gallery; close DJ-at-the-decks angle. The Dubai date is in the future, so the page's prior Pacha ICONS imagery supplies attributable artist-and-venue context.",800,533,74122
adamport-03.jpg,downloaded,https://cdn.prod.website-files.com/690c7c86252ecd9e547f45de/69385ce68102a0cc4960b434_WhatsApp%20Image%202025-12-09%20at%2018.54.57%20%281%29.avif,https://www.pachaicons.com/dubai/events/311026-adam-port-pacha-icons,https://www.tripadvisor.com/Search?q=Adam%20Port%20FIVE%20LUXE%2C%20JBR,Adam Port,Nights that go loud,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official current event page gallery; candid crowd scene with Dubai skyline context. Used as prior-season context because the October 2026 event has not happened.,1600,1066,262169
untold-01.jpg,downloaded,https://untold-universe-public-resources-prod.s3.eu-west-1.amazonaws.com/d6187942-428a-41f9-8d08-dba242380fe3/ecb7ddc6-acfa-48e8-8926-80dbeb99ce97.png,https://www.untold.ae/,https://www.untold.ae/,UNTOLD Dubai,Nights that go loud,1,hero · official,the signature wide shot,Official UNTOLD Dubai site asset; wide main-stage view with crowd and pyrotechnics.,890,330,97671
untold-02.jpg,downloaded,https://untold-universe-public-resources-prod.s3.eu-west-1.amazonaws.com/d6187942-428a-41f9-8d08-dba242380fe3/d89c728d-a2fd-4a45-9966-e7b96cc19588.png,https://www.untold.ae/,https://www.untold.ae/,UNTOLD Dubai,Nights that go loud,2,carousel · official,"a second angle — interior, or the thing itself close up",Official UNTOLD Dubai site asset; blue-lit arena overview.,1010,400,145453
untold-03.jpg,downloaded,https://untold-universe-public-resources-prod.s3.eu-west-1.amazonaws.com/92124388-a346-486a-ac79-0aa108f1cb9b/e5f5270f-f3ce-43b8-8140-50ef13e29a82.png,https://www.untold.ae/,https://www.tripadvisor.com/Search?q=UNTOLD%20Dubai%20Dubai%20Parks%20%26%20Resorts,UNTOLD Dubai,Nights that go loud,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official UNTOLD Dubai site asset; dense blue-lit crowd close-up.,890,330,95820
untold-04.jpg,downloaded,https://untold-universe-public-resources-prod.s3.eu-west-1.amazonaws.com/d6187942-428a-41f9-8d08-dba242380fe3/e2ecad92-b1ca-4296-9b89-24c982969603.png,https://www.untold.ae/,https://www.instagram.com/explore/tags/untolddubai,UNTOLD Dubai,Nights that go loud,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official event site used instead of Instagram; attendee framed in falling confetti.,1010,400,124006
untold-05.jpg,downloaded,https://untold-universe-public-resources-prod.s3.eu-west-1.amazonaws.com/d6187942-428a-41f9-8d08-dba242380fe3/6db3df62-d9a3-432a-a611-fbe5a1dfac8e.png,https://www.untold.ae/,https://www.google.com/search?tbm=isch&q=UNTOLD%20Dubai%20Dubai%20Parks%20%26%20Resorts%20photos,UNTOLD Dubai,Nights that go loud,5,carousel · any,whatever else is genuinely good,Official UNTOLD Dubai site asset; red-lit panoramic stage and crowd.,1010,400,154654
atb-01.jpg,downloaded,https://gigxels.com/storage/photos/marian-sarau/atb-cluj-napoca-august-2022-b0a8f7df7e.jpg,https://gigxels.com/photo/atb-Cluj-Napoca-august-2022-b0a8f7df7e,https://dubai.platinumlist.net/event-tickets/105150/the-legends-of-trans-atb,"ATB, Solarstone & Steve Allen",Nights that go loud,1,hero · official,the signature wide shot,"Exact artist performing before a festival crowd; freely downloadable photograph by Marian Sarau, Cluj-Napoca, August 2022. The Dubai show is future-dated, so this is clearly labeled artist context rather than the exact event.",1620,1080,341389
atb-02.jpg,downloaded,https://static.wixstatic.com/media/04d92f_f9519a3c812542609d95cf4872ad6d04f000.jpg,https://www.theagenda.com/,https://dubai.platinumlist.net/event-tickets/105150/the-legends-of-trans-atb,"ATB, Solarstone & Steve Allen",Nights that go loud,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Agenda venue homepage photograph; exact Dubai venue audience and lighting context for the future Legends of Trance show.,1920,1080,251899
atb-03.jpg,not_found,,,https://www.tripadvisor.com/Search?q=ATB%2C%20Solarstone%20%26%20Steve%20Allen%20The%20Agenda%2C%20Media%20City,"ATB, Solarstone & Steve Allen",Nights that go loud,3,carousel · candid,"a real visitor photo — people in frame, imperfect light","No exact-event candid exists because the show has not happened; the official event page offers only a promotional poster, so no misleading third photograph was added.",,,
oakenfold-01.jpg,downloaded,https://pauloakenfold.com/static/images/paul.jpg,https://pauloakenfold.com/about/,https://dubai.platinumlist.net/event-tickets/105326/the-legends-of-trans-paul-oakenfold,Paul Oakenfold & Markus Schulz,Nights that go loud,1,hero · official,the signature wide shot,"Official Paul Oakenfold portrait from the artist's About page. The Dubai show is future-dated, so exact-artist context replaces an impossible event photograph.",1532,982,241232
oakenfold-02.jpg,downloaded,https://www.markusschulz.com/markus-hero-2026.jpg,https://www.markusschulz.com/,https://dubai.platinumlist.net/event-tickets/105326/the-legends-of-trans-paul-oakenfold,Paul Oakenfold & Markus Schulz,Nights that go loud,2,carousel · official,"a second angle — interior, or the thing itself close up","Official current Markus Schulz hero photograph; deliberately cropped from the normalized 2000×1295 download at x=900 y=0 to 1000×500 so his full head and face survive the site's centered wide crop.",1000,500,87394
oakenfold-03.jpg,downloaded,https://static.wixstatic.com/media/04d92f_18f9f93549cc47438d9d7feaef68c63c~mv2.jpeg,https://www.theagenda.com/services,https://www.tripadvisor.com/Search?q=Paul%20Oakenfold%20%26%20Markus%20Schulz%20The%20Agenda%2C%20Media%20City,Paul Oakenfold & Markus Schulz,Nights that go loud,3,carousel · candid,"a real visitor photo — people in frame, imperfect light","Official The Agenda recent-show gallery still; representative live venue/crowd context only. The September 18, 2026 Oakenfold/Schulz/Durand show has not occurred, so this is not an event candid; editorially cropped to a wide 2.68:1 frame.",2000,745,297263
lostfreq-01.jpg,downloaded,https://cdn.prod.website-files.com/66def720cb1cd7754082b7ab/689b03aaf254cc8ed01355ef_DSC09981-Enhanced-NR.avif,https://www.bohemiadubai.com/events/bohemia-presents-lost-frequencies-season-opening-party-03102026,https://palmjumeirah.fivehotelsandresorts.com/,Lost Frequencies at Bohemia,Nights that go loud,1,hero · official,the signature wide shot,"Official current event-page gallery; dramatic wide Bohemia crowd and stage. The October 3, 2026 event is future-dated, so the page's prior-season gallery supplies exact-venue context.",2000,1333,355866
lostfreq-02.jpg,downloaded,https://cdn.prod.website-files.com/66def720cb1cd7754082b7ab/689b0396aad876013ae683a6_PH_SAM_4.avif,https://www.bohemiadubai.com/events/bohemia-presents-lost-frequencies-season-opening-party-03102026,https://palmjumeirah.fivehotelsandresorts.com/,Lost Frequencies at Bohemia,Nights that go loud,2,carousel · official,"a second angle — interior, or the thing itself close up",Official current event-page gallery; close DJ-at-the-decks action. Used as attributable prior-season Bohemia context because the listed event has not happened.,1336,2000,409543
lostfreq-03.jpg,downloaded,https://cdn.prod.website-files.com/66def720cb1cd7754082b7ab/689b03c875775212a9158e51_DSC09736.avif,https://www.bohemiadubai.com/events/bohemia-presents-lost-frequencies-season-opening-party-03102026,https://www.tripadvisor.com/Search?q=Lost%20Frequencies%20at%20Bohemia%20FIVE%20Palm%20Jumeirah,Lost Frequencies at Bohemia,Nights that go loud,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official current event-page gallery; candid packed crowd beneath Bohemia's canopy. Explicitly prior-season venue context for the future event.,2000,1333,249125
inthepark-01.jpg,downloaded,https://images.squarespace-cdn.com/content/v1/6570938032b81d2f69eb1704/a655d485-1e4d-4045-b0f9-a945efaa254b/R5106791-Enhanced-NR+%281%29.jpg,https://inthepark.ae/,https://dubai.platinumlist.net/event-tickets/pub-in-the-park,In the Park,Nights that go loud,1,hero · official,the signature wide shot,"Official current event site gallery; enormous audience photographed from the main stage. The October 2026 date is in the future, so this is clearly prior-edition context.",2000,1334,483600
inthepark-02.jpg,downloaded,https://images.squarespace-cdn.com/content/v1/6570938032b81d2f69eb1704/1514d17a-29c3-4764-847f-3c309f76b247/R5106016-Enhanced-NR+%281%29.jpg,https://inthepark.ae/,https://dubai.platinumlist.net/event-tickets/pub-in-the-park,In the Park,Nights that go loud,2,carousel · official,"a second angle — interior, or the thing itself close up",Official current event site gallery; full band performing on the In the Park stage. Used as prior-edition context for the future 2026 date.,2000,1334,426075
inthepark-03.jpg,downloaded,https://images.squarespace-cdn.com/content/v1/6570938032b81d2f69eb1704/81a84c06-2e3a-4917-8fa9-a714c138db77/R5105826-Enhanced-NR+%281%29.jpg,https://inthepark.ae/,https://www.tripadvisor.com/Search?q=In%20the%20Park%20Media%20City%20Amphitheatre,In the Park,Nights that go loud,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official current event site gallery; joyful daylight attendee candid with bubbles. Used as prior-edition context because the October 2026 event has not happened.,2000,1334,352841
stardom-01.jpg,downloaded,https://xclusiveyachts.com/photo/gallery/photo-moments/superyacht-tours/webp/12.webp,https://xclusiveyachts.com/super-yacht-experience-dubai-tour//1000/,https://xclusiveyachts.com/yacht-party-dubai/,STARDOM Nightfall,Nights that go loud,1,hero · official,the signature wide shot,Official current experience gallery; STARDOM superyacht illuminated purple at night in Dubai Marina.,900,600,70968
stardom-02.jpg,downloaded,https://xclusiveyachts.com/photo/gallery/photo-moments/superyacht-tours/webp/2.webp,https://xclusiveyachts.com/super-yacht-experience-dubai-tour//1000/,https://xclusiveyachts.com/yacht-party-dubai/,STARDOM Nightfall,Nights that go loud,2,carousel · official,"a second angle — interior, or the thing itself close up",Official current experience gallery; distinct exterior angle of the yacht beside Ain Dubai at twilight.,900,600,78625
stardom-03.jpg,downloaded,https://xclusiveyachts.com/photo/gallery/photo-moments/superyacht-tours/webp/15.webp,https://xclusiveyachts.com/super-yacht-experience-dubai-tour//1000/,https://www.tripadvisor.com/Search?q=STARDOM%20Nightfall%20Dubai%20Marina,STARDOM Nightfall,Nights that go loud,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official current experience gallery; guests socializing beside the live DJ on the night cruise.,900,600,92771
stardom-04.jpg,downloaded,https://xclusiveyachts.com/photo/gallery/photo-moments/superyacht-tours/webp/20.webp,https://xclusiveyachts.com/super-yacht-experience-dubai-tour//1000/,https://www.instagram.com/explore/tags/stardomnightfall,STARDOM Nightfall,Nights that go loud,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official experience gallery used instead of social media; candid deck gathering with the Dubai skyline in view.,900,600,123201
honeycomb-01.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/OSJCBHWGCJF6ZEIQSVPYRXCFDA.jpg,https://www.thenationalnews.com/lifestyle/food/2024/05/24/honeycomb-hi-fi-dubai/,https://honeycombhifi.com/,Honeycomb Hi-Fi,Nights that go loud,1,hero · official,the signature wide shot,The National feature image supplied by Honeycomb Hi-Fi; exact warm listening-room interior with the Ojas sound system in view.,2000,1333,341482
honeycomb-02.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/GH2RXN4WJJCA3KPRWMKEC5PUKU.jpg,https://www.thenationalnews.com/lifestyle/food/2024/05/24/honeycomb-hi-fi-dubai/,https://honeycombhifi.com/,Honeycomb Hi-Fi,Nights that go loud,2,carousel · official,"a second angle — interior, or the thing itself close up",The National feature image supplied by the venue; a distinct close view across Honeycomb's timber-and-tile bar.,1429,2000,399799
honeycomb-03.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/LNY2NRC4INCZVMT7SUXSZS5NVI.jpg,https://www.thenationalnews.com/lifestyle/food/2024/05/24/honeycomb-hi-fi-dubai/,https://www.tripadvisor.com/Search?q=Honeycomb%20Hi-Fi%20Pullman%20Downtown,Honeycomb Hi-Fi,Nights that go loud,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",The National feature photograph; a real guest browsing Honeycomb's vinyl storefront and library.,2000,1428,427425
honeycomb-04.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/4GRKJE6QBFAGLAYG5JAJ7T72CY.jpg,https://www.thenationalnews.com/lifestyle/food/2024/05/24/honeycomb-hi-fi-dubai/,https://www.instagram.com/honeycombhifi/,Honeycomb Hi-Fi,Nights that go loud,4,carousel · candid,"something from the venue's own Instagram, or a tagged post","The National portrait of co-owner Varun Khemaney inside the exact venue; deliberately cropped from the normalized 2000×1333 download at x=250 y=0 to 1100×550 so his full head and face survive the site's centered wide crop.",1100,550,174417
pawnshop-01.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/5ZR7VPASXZAFNHIMHYZSENZDQ4.JPG,https://www.thenationalnews.com/arts-culture/music/2022/05/21/electric-pawn-shop-in-pictures/,https://unsplash.com/s/photos/dark-bar-interior%2C-neon%2C-low-light,Electric Pawn Shop,Nights that go loud,1,hero · category,"dark bar interior, neon, low light",The National opening gallery image supplied by Electric Pawn Shop; exact red-lit venue corridor and bar entrance,2000,1500,437567
pawnshop-02.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/PLXCU765XRG7FKVJEVCPQJT5TA.JPG,https://www.thenationalnews.com/arts-culture/music/2022/05/21/electric-pawn-shop-in-pictures/,https://www.google.com/search?tbm=isch&q=dark%20bar%20interior%2C%20neon%2C%20low%20light%20Dubai,Electric Pawn Shop,Nights that go loud,2,carousel · category,"dark bar interior, neon, low light, Dubai if possible",The National opening gallery image supplied by the venue; exact red-lit seating area and stainless pavilion over the bar.,2000,1500,496562
pawnshop-03.jpg,added,https://www.caterermiddleeast.com/cloud/2022/05/16/RP-1024x673.png,https://www.caterermiddleeast.com/cme/electric-pawn-shop-founders-believe-its-undergound-culture-will-stand-out-in-dubai,https://www.thenationalnews.com/arts-culture/music/2022/05/21/electric-pawn-shop-in-pictures/,Electric Pawn Shop,Nights that go loud,3,carousel · candid,"live DJ performance with guests in frame","Caterer Middle East Electric Pawn Shop opening-period DJ/crowd photo; the source PNG's embedded carousel controls were trimmed from the top before JPEG normalization. Selected after The National's captioned DJ gallery asset proved to be an empty interior.",1024,593,159759
laperle-01.jpg,downloaded,https://www.laperle.com/assets/images/default-banner.jpg,https://www.laperle.com/en/groups-events,https://laperle.com/en/,La Perle,Genuinely strange,1,hero · official,the signature wide shot,Official La Perle site photograph; clean 1600-pixel-wide stage image with the acrobatic ensemble.,1600,900,133956
laperle-02.jpg,downloaded,https://res.cloudinary.com/al-habtoor-city/image/upload/v1716314609/images/staay-cation_t5ixps.jpg,https://www.alhabtoorcity.com/la-perle-staycation,https://laperle.com/en/,La Perle,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Al Habtoor City campaign image; underwater aerial performer inside the La Perle theatre.,1440,810,170968
laperle-03.jpg,downloaded,https://www.laperle.com/storage/app/images/banners/1760954196-About_the_Show_-_Web_B._copy.png,https://www.laperle.com/offer/about-the-show,https://www.tripadvisor.com/Search?q=La%20Perle%20Al%20Habtoor%20City,La Perle,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official show page photograph; moonlit aqua stage and auditorium from a wide audience viewpoint.,1200,480,135467
laperle-04.jpg,downloaded,https://www.laperle.com/assets/images/common-bg.png,https://www.laperle.com/en/groups-events,https://www.instagram.com/explore/tags/laperle,La Perle,Genuinely strange,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official site used instead of social media; performer balanced high on the signature wheel apparatus.,1600,1250,202137
laperle-05.jpg,downloaded,https://146414699.fs1.hubspotusercontent-eu1.net/hubfs/146414699/Imported_Blog_Media/La%20Perle%20Dubai-jpg-Oct-12-2025-09-51-40-6384-AM.jpg,https://sothebysrealty.ae/the-journal/la-perle-dubai/,https://www.google.com/search?tbm=isch&q=La%20Perle%20Al%20Habtoor%20City%20photos,La Perle,Genuinely strange,5,carousel · any,whatever else is genuinely good,Editorial feature photograph; broad cast-and-stage view gives a distinctly brighter performance angle.,1366,768,221928
teamlab-01.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/tlp/people/tlp-11-169f.jpg?h=1080&w=1920,https://www.teamlababudhabi.com/,https://www.teamlababudhabi.com/,teamLab Phenomena,Genuinely strange,1,hero · official,the signature wide shot,Official venue homepage; rich 1920×1080 Morphing Continuum scene with visitors amid reflective spheres.,1920,1080,523738
teamlab-02.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/tlp/offers/tlp-family2-169f.jpg?h=1080&w=1920,https://www.teamlababudhabi.com/,https://www.teamlababudhabi.com/,teamLab Phenomena,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official venue homepage asset at its landscape rendition; a family inside a warm mirrored light installation.,1920,1080,363796
teamlab-03.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/tlp/explore/artworks/wind-form_abudhabi_03__34.jpg,https://www.teamlababudhabi.com/en/explore/artworks,https://www.tripadvisor.com/Search?q=teamLab%20Phenomena%20Saadiyat%2C%20Abu%20Dhabi,teamLab Phenomena,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official gallery; visitor immersed in the blue flowing Wind Form environment.,690,920,101440
teamlab-04.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/tlp/explore/artworks/graffiti-nature-2-34.jpg,https://www.teamlababudhabi.com/en/explore/artworks,https://www.instagram.com/explore/tags/teamlabphenomena,teamLab Phenomena,Genuinely strange,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official gallery used instead of social media; visitor and whale inside the colorful Graffiti Nature work.,690,920,157632
teamlab-05.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/tlp/explore/artworks/wateregg-34.jpg,https://www.teamlababudhabi.com/en/explore/artworks,https://www.google.com/search?tbm=isch&q=teamLab%20Phenomena%20Saadiyat%2C%20Abu%20Dhabi%20photos,teamLab Phenomena,Genuinely strange,5,carousel · any,whatever else is genuinely good,Official gallery; reflective ovoid forms create a richly differentiated mirrored scene.,690,920,187106
teamlab-06.jpg,downloaded,https://static.myconnect.ae/-/media/yasconnect/project/tlp/explore/artworks/floating-lamps-34.jpg,https://www.teamlababudhabi.com/en/explore/artworks,https://www.google.com/search?tbm=isch&q=teamLab%20Phenomena%20Saadiyat%2C%20Abu%20Dhabi%20photos,teamLab Phenomena,Genuinely strange,6,carousel · any,whatever else is genuinely good,Official gallery; warm floating lamps inside the interactive tea-house installation.,690,920,19491
krasota-01.jpg,downloaded,https://whatson.ae/wp-content/uploads/2023/04/Collage-Maker-13-Apr-2023-11-15-AM-1727.jpg,https://whatson.ae/2023/04/dubais-new-dhs2300-per-seat-immersive-dining-experience-looks-incredible/,https://krasota.art/en/about,KRASOTA,Genuinely strange,1,hero · official,the signature wide shot,What's On opening feature; clean 1200×630 photograph of KRASOTA's circular gastro-theatre wrapped in mountain projections.,1200,630,131944
krasota-02.jpg,downloaded,https://whatson.ae/wp-content/uploads/2023/04/Collage-Maker-13-Apr-2023-11-51-AM-9074.jpg,https://whatson.ae/2023/04/dubais-new-dhs2300-per-seat-immersive-dining-experience-looks-incredible/,https://krasota.art/en/about,KRASOTA,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",What's On opening gallery; diners ring the illuminated table during an ocean-projection scene.,800,533,71680
krasota-03.jpg,downloaded,https://whatson.ae/wp-content/uploads/2023/04/Collage-Maker-13-Apr-2023-11-51-AM-7440.jpg,https://whatson.ae/2023/04/dubais-new-dhs2300-per-seat-immersive-dining-experience-looks-incredible/,https://www.tripadvisor.com/Search?q=KRASOTA%20Address%20Downtown,KRASOTA,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",What's On opening gallery; audience silhouettes and a different figurative projection show the dinner in progress.,800,533,58425
krasota-04.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/2MHLKCQIG5BY5C4I4A4WIF2Q24.jpg,https://www.thenationalnews.com/lifestyle/food/2024/08/12/krasota-dubai-review-dinner-show/,https://www.instagram.com/explore/tags/krasota,KRASOTA,Genuinely strange,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",The National review image credited to KRASOTA; later Imaginary Art programme context with guests silhouetted around the circular table.,2000,1333,514921
aya-01.jpg,downloaded,https://www.aya-universe.com/images/videoFallback.png,https://www.aya-universe.com/,https://www.aya-universe.com/,AYA Universe,Genuinely strange,1,hero · official,the signature wide shot,Official AYA hero fallback; clean 1900-pixel-wide mirrored-light installation with a visitor silhouette.,1900,1074,332451
