filename,status,actual_url,source_page,request_url,activity,chapter,slot,role,shot_wanted,notes,width,height,bytes
mtnextreme-02.jpg,downloaded,https://static.wixstatic.com/media/927073_b83cbd72434c4aa59381780c8787b884~mv2.jpg,https://www.mtnextreme.com/book-now,https://www.mtnextreme.com/book-now,Mountain Extreme,Something to get good at,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact-venue official action photograph of a woman bouldering on the overhanging wall.,1284,1574,185261
mtnextreme-03.jpg,downloaded,https://static.wixstatic.com/media/927073_e187f3b1d6c9443db9ac34147cd18953~mv2.jpg,https://www.mtnextreme.com/book-now,https://www.tripadvisor.com/Search?q=Mountain%20Extreme%20Al%20Quoz,Mountain Extreme,Something to get good at,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact-venue official class photograph substituted for an unverifiable TripAdvisor result; a coach briefs seated young climbers.,1284,1200,141504
mtnextreme-04.jpg,downloaded,https://static.wixstatic.com/media/927073_d1a2f2f0da294ea0aa56d085b18a3f4d~mv2.jpg,https://www.mtnextreme.com/book-now,https://www.instagram.com/explore/tags/mountainextreme,Mountain Extreme,Something to get good at,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Exact-venue official action photograph substituted for inaccessible Instagram discovery; one climber works the wall while another spots.,1284,1727,287779
boulderzone-01.jpg,downloaded,https://boulderzone.ae/wp-content/uploads/2024/06/RXV01036.jpeg,https://boulderzone.ae/offerings/,https://boulderzone.ae/offerings/,Boulder Zone,Something to get good at,1,hero · official,the signature wide shot,Exact-venue official wide photograph showing the full scale and geometry of Boulder Zone's climbing walls.,2000,1333,326138
boulderzone-02.jpg,downloaded,https://boulderzone.ae/wp-content/uploads/2024/06/IntroToBoulderingGivingBeta.jpg,https://boulderzone.ae/offerings/,https://boulderzone.ae/offerings/,Boulder Zone,Something to get good at,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact-venue official introduction-class photograph: coach and participant study holds and route beta together.,2000,1600,521247
boulderzone-03.jpg,downloaded,https://boulderzone.ae/wp-content/uploads/2024/06/ClimbingcoachingKatherineSchirrmacher.jpg,https://boulderzone.ae/offerings/,https://www.tripadvisor.com/Search?q=Boulder%20Zone%20Al%20Quoz,Boulder Zone,Something to get good at,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact-venue official group-coaching photograph substituted for an unverifiable TripAdvisor result; participants gather at the wall for instruction.,2000,1125,354198
rockrepublic-01.jpg,downloaded,https://static.wixstatic.com/media/9b813b_86bb3c82bfe043bd84cd00e040863743~mv2.jpg,https://www.rockrepublicdubai.com/,https://www.rockrepublicdubai.com/general-7,Rock Republic,Something to get good at,1,hero · official,the signature wide shot,Exact-venue official wide action photograph of a woman bouldering across Rock Republic's red-and-grey walls.,2000,1334,434042
rockrepublic-02.jpg,downloaded,https://static.wixstatic.com/media/9b813b_11a9acb1676348868de15e5bb7732932~mv2.jpg,https://www.rockrepublicdubai.com/,https://www.rockrepublicdubai.com/general-7,Rock Republic,Something to get good at,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact-venue official action photograph of a climber working the central Moon volume beneath the overhang.,2000,1334,453023
rockrepublic-03.jpg,not_found,,https://www.tripadvisor.com/Search?q=Rock%20Republic%20Dubai%20Investment%20Park,https://www.tripadvisor.com/Search?q=Rock%20Republic%20Dubai%20Investment%20Park,Rock Republic,Something to get good at,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",No distinct attributable high-resolution visitor photograph improved on the two exact official action images; discovery results exposed only thumbnails or duplicated venue views.,,,
goclimb-01.jpg,downloaded,https://goclimb.ae/_astro/cover.dYR3aPNz_1lzFe9.webp,https://goclimb.ae/,https://goclimb.ae/pricing,GoClimb,Something to get good at,1,hero · official,the signature wide shot,Exact-venue official hero photograph of a climber on GoClimb's bright pink-and-mint overhang.,2000,1334,274203
goclimb-02.jpg,downloaded,https://goclimb.ae/_astro/DSC03737.DUxDudhw_2bz8fO.jpg,https://goclimb.ae/,https://goclimb.ae/pricing,GoClimb,Something to get good at,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact-venue official wide photograph of a climber on the black feature route with spectators below.,2000,1334,345751
goclimb-03.jpg,downloaded,https://goclimb.ae/_astro/DSC07204.DLW8MNao_2sDKob.webp,https://goclimb.ae/,https://www.tripadvisor.com/Search?q=GoClimb%20Dubai%20Investment%20Park,GoClimb,Something to get good at,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact-venue official coaching photograph substituted for unverifiable TripAdvisor discovery; an instructor talks a first-time participant through holds.,1334,2000,350226
kitesurf-01.jpg,downloaded,https://kitesurf.ae/wp-content/uploads/2015/08/11698775_10153446040032298_7594883851439349920_o.jpg,https://kitesurf.ae/the-school/courses/,https://kitesurfschooldubai.com/,Kitesurf course,Something to get good at,1,hero · official,the signature wide shot,Exact-course official Kitesurf School Dubai action photograph of a student riding under control near the beach.,1280,854,94352
